track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_proba,genre_acoustic_proba,genre_country_proba,genre_hiphop_proba,genre_pop_proba,genre_rnb_proba,genre_rock_proba
1jg9clsGCDqOumfS0X5xm9,Living Proof,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,7BG1hKMWQAUkHBm8f7ppC1,194440,2019-11-15,52,0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,4,rnb,0.5227811391223156,0.03136666666666667,0.04445,0.20917124183006536,0.18003095238095237,0.5227811391223156,0.012199999999999999
0BpYTh0O2ut5wvt0QtDGt4,Beauty In The Benz (feat. Snoop Dogg),2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6vVhekA9LRg0MWIQaxI37f,237452,2019-11-15,50,0.72,0.517,10,-9.191,1,0.369,0.199,0.0,0.164,0.445,119.952,2,hiphop,0.8559285714285715,0.012,0.01,0.8559285714285715,0.0325,0.07157142857142856,0.018
2rc7BkzO8qepMFAxHtOrXc,Blanco,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,5mcUbpuVL0i5q4cECQ6cV4,145800,2019-11-15,59,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,2,hiphop,0.36425,0.02,0.0095,0.36425,0.22094999999999998,0.356,0.0293
2DcZd7oFgctIJZG5pFncyD,Flames (with ZAYN),6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,1OIKghE2sA58H4BNt172xo,155526,2019-11-15,0,0.358,0.644,5,-8.027,0,0.0811,0.154,0.0,0.0898,0.436,152.085,4,rnb,0.3333888888888889,0.042,0.052,0.16907264957264959,0.20753846153846156,0.3333888888888889,0.196
5YxP1CkunbhUQVvctFOHa7,fuck 3x,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,161266,2019-11-15,63,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,4,rnb,0.34819713423831067,0.008,0.05728571428571429,0.15882857142857143,0.34102191338073684,0.34819713423831067,0.08666666666666666
0I26eEAwEoii0wHuFqwhYO,sw1n6o - feat. Salmo,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,184037,2019-11-15,52,0.569,0.828,0,-5.554,0,0.0857,0.122,7.05e-06,0.785,0.786,169.982,5,rock,0.23468571428571428,0.038266666666666664,0.124,0.15813333333333332,0.23252380952380955,0.21239047619047619,0.23468571428571428
5tlRHNdTy4la5CuTkbYeQE,come fa1,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,128774,2019-11-15,52,0.649,0.562,0,-7.194,0,0.0465,0.147,5.77e-05,0.169,0.347,128.039,4,rnb,0.5504952769335207,0.04893604385277726,0.034201754385964914,0.14727587400247585,0.15599105082526138,0.5504952769335207,0.0631
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,6vVhekA9LRg0MWIQaxI37f,221492,2019-11-15,71,0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,2,hiphop,0.784,0.006,0.0,0.784,0.04,0.162,0.008
5nL0vuUo0oBm26obUe5Ogu,2ollipop,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,149305,2019-11-15,45,0.768,0.756,7,-5.402,1,0.0988,0.31,0.0,0.0745,0.856,160.049,3,pop,0.3278131224267183,0.048098917178811824,0.07936877546133786,0.24664639804361366,0.3278131224267183,0.20847657869117797,0.08959620819834041
7gRPkCEa3YMaxET5ZYT7Ni,occh1 purpl3 - feat. Marracash,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,187821,2019-11-15,51,0.66,0.809,2,-4.837,1,0.156,0.0921,0.0,0.16,0.547,133.922,3,pop,0.4509601253918496,0.004,0.01946233766233766,0.3382012987012986,0.4509601253918496,0.1412429049111808,0.04613333333333333
0LfMuWu6FKNSDHEoxHu9iK,m12ano - feat. Mara Sattei,19i93sA0D7yS9dYoVNBqAA,thasup,42wflBbrb9OchJfd3qiGRO,188426,2019-11-15,56,0.577,0.514,2,-6.407,1,0.0392,0.0431,3.22e-05,0.0843,0.479,64.822,1,country,0.2886940781440781,0.1124,0.2886940781440781,0.0708,0.256982905982906,0.14115,0.12997301587301588
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0wb2DaHDhLUUS5RRFa26U9,172195,2019-11-12,56,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,2,hiphop,0.5070820728291316,0.00811764705882353,0.014736694677871148,0.5070820728291316,0.22115564892623715,0.22090793650793647,0.028
27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,5P7PAnKAqVcczk8v9m23HK,193363,2019-11-15,65,0.862,0.572,6,-6.579,0,0.417,0.375,0.0,0.0863,0.402,90.053,2,hiphop,0.748,0.006,0.0,0.748,0.044,0.202,0.0
1nal3Tf1OCV53KigMZXsZ7,None Of Your Concern,5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,2pq9ByHGHMflMY3qy20BMW,262213,2019-11-15,53,0.422,0.546,9,-8.155,0,0.249,0.844,0.0,0.108,0.385,74.741,4,rnb,0.5912000000000001,0.14,0.008,0.15480000000000002,0.094,0.5912000000000001,0.012
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,6KImCVD70vtIoJWnq6nGn3,Harry Styles,659e2eKbsMH0vYCs5qgFmy,174000,2019-11-17,4,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,3,pop,0.6483721836721803,0.009024588174626685,0.21868387760234087,0.01219542102471583,0.6483721836721803,0.015988720761996623,0.09573520876413963
4TnjEaWOeW0eKTKIEvJyCa,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Czfd5tEby3DbdYNdqzrCa,159381,2018-10-05,9,0.785,0.431,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.085,4,rnb,0.4247977011494253,0.122,0.033333333333333326,0.2008022988505747,0.11306666666666666,0.4247977011494253,0.106
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,5LHRHt1k9lMyONurDHEdrp,Tyga,3Cse4lihKX7ww99QnZGQAh,131606,2019-11-13,70,0.816,0.629,2,-5.568,1,0.226,0.133,0.0,0.0692,0.714,96.493,2,hiphop,0.5344914470794906,0.002,0.0041739130434782605,0.5344914470794906,0.14982306763285025,0.30951157224418097,0.0
7ce20yLkzuXXLUhzIDoZih,Before You Go,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,0488X5veBK6t3vSmIiTDJY,215106,2019-11-19,74,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,3,pop,0.7072200152788388,0.07185714285714286,0.0770909090909091,0.027,0.7072200152788388,0.08668907563025209,0.03014285714285714
5DxXgozhkPLgrbKFY91w0c,Vete,4q3ewBCX7sLwd24euuV69X,Bad Bunny,3fxzSn0ObgCjLadyR53ohN,192024,2019-11-21,76,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,2,hiphop,0.6516415694591728,0.002,0.002,0.6516415694591728,0.10030965005302227,0.2340487804878049,0.01
5bvnqVuq7UFl0txSlHpsfS,LOYAL (feat. Drake),2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,1U1uqmoe8hdbqZWRqd23li,197973,2019-11-22,10,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,4,rnb,0.530069264069264,0.028041666666666663,0.014662337662337663,0.26374765512265513,0.1130489417989418,0.530069264069264,0.05043013468013468
07s9NNOT0sZQp7TyolLLgu,Own It (feat. Ed Sheeran & Burna Boy),2SrSdSvpminqmStGELCSNd,Stormzy,4H9xdaXSMCiT7xyBBxiT0Q,216706,2019-11-22,0,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,2,hiphop,0.38166666666666665,0.004,0.016,0.38166666666666665,0.3757279981760146,0.17855882352941177,0.04404651162790698
7tgjDlQsMR8RvkdlNCJA58,6 Kiss,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,199436,2019-11-22,66,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.229,142.048,2,hiphop,0.6045548847104824,0.013129032258064516,0.012064516129032258,0.6045548847104824,0.05886021505376344,0.29739135184865734,0.014
2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,158532,2019-11-22,68,0.85,0.516,0,-7.664,0,0.0714,0.763,0.0,0.0896,0.874,108.963,2,hiphop,0.256,0.254,0.106,0.256,0.07257142857142856,0.22342857142857145,0.088
3Kd6Wp3lG5HXMB2dlvuy7y,Death,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,172195,2019-11-22,64,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,2,hiphop,0.5070820728291316,0.00811764705882353,0.014736694677871148,0.5070820728291316,0.22115564892623715,0.22090793650793647,0.028
6mf7BNgXs8JipPr2QILnyN,Champion Of The World,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,2FeyIYDDAQqcOJKOKhvHdr,257546,2019-11-22,62,0.503,0.594,7,-7.095,1,0.0263,0.00276,0.0102,0.109,0.168,108.9,5,rock,0.42596666666666666,0.16,0.12931515151515152,0.02,0.23471818181818183,0.03,0.42596666666666666
2PRKaIkl62537yLUt8VhHR,Love Sick,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,177981,2019-11-22,59,0.861,0.712,6,-6.72,0,0.104,0.527,4.12e-05,0.622,0.687,119.042,2,hiphop,0.38358333333333333,0.0165,0.012333333333333333,0.38358333333333333,0.2811911764705883,0.26425,0.042142156862745105
6GivWRmlYtefJr28jev6e0,Leray,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,122706,2019-11-22,69,0.774,0.195,4,-12.233,1,0.087,0.789,0.00103,0.109,0.369,132.847,0,acoustic,0.796,0.796,0.052,0.036,0.01,0.106,0.0
69dXVFCMiz3SL1L7M24NdX,bad vibes forever,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,1f8a8aLfreWLK8lH7t74ws,150475,2019-11-22,54,0.8,0.526,8,-5.153,1,0.0716,0.334,0.00174,0.0571,0.746,129.874,4,rnb,0.42915384615384616,0.038422222222222226,0.0222,0.1702,0.27002393162393157,0.42915384615384616,0.07
07NMFSwppnky8JyIQIxAQZ,This Ain't That,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,207058,2019-11-22,53,0.716,0.68,4,-4.755,0,0.0589,0.114,0.0,0.366,0.219,76.47,4,rnb,0.37829166666666664,0.024,0.024,0.284125,0.24345833333333333,0.37829166666666664,0.046125
1FxTz4x5X7ewAICkKhB3kA,Hate Me,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,144770,2019-11-22,64,0.872,0.48,10,-7.184,1,0.0664,0.406,0.0,0.109,0.61,121.013,4,rnb,0.40991905901116427,0.07523333333333333,0.047343859649122806,0.25692857142857145,0.1359085099111415,0.40991905901116427,0.07466666666666666
6Dqja51kHdm93TJGkX7T16,Real Feel,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,258552,2019-11-22,53,0.837,0.57,2,-5.221,1,0.0767,0.372,0.0,0.0862,0.425,74.514,4,rnb,0.37697662337662335,0.0562,0.02666666666666667,0.28036363636363637,0.23779307359307358,0.37697662337662335,0.022
6QTPacyXkZWG9FMwq6L1hJ,Love You For A Long Time,4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,47SKepdJ0B5cquxtKrgFUI,223120,2019-11-21,70,0.707,0.67,9,-6.137,1,0.0323,0.164,0.00283,0.109,0.822,112.993,5,rock,0.3742,0.07433333333333335,0.2888833333333333,0.022,0.147,0.09358333333333334,0.3742
66FltlEV09mPJYAyfYm8De,Bang Bang,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,5xq6RMHNIBA73qld03dR6V,260333,2019-11-22,52,0.657,0.522,10,-7.632,1,0.397,0.156,0.0,0.0811,0.442,179.687,2,hiphop,0.732,0.03,0.006,0.732,0.068,0.158,0.006
3Z9vHQOOPvRtOnTPyXLkWD,Til The End of Time,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,174433,2019-11-22,53,0.747,0.596,7,-6.904,0,0.0292,0.182,1.11e-06,0.319,0.502,120.006,4,rnb,0.33220238095238097,0.123,0.061,0.14004761904761903,0.22375,0.33220238095238097,0.12
4otQJBpb8okSeykALR3eCH,Something Real (with London On Da Track & Chris Brown),57LYzLEk2LcFghVwuWbcuS,Summer Walker,3sKfMROqgj9nNxOuyPDndH,183137,2019-11-22,56,0.685,0.667,8,-3.837,1,0.0365,0.0564,0.0,0.115,0.643,95.518,3,pop,0.3045800693418676,0.03192645400971439,0.2733925338176784,0.13248347068295915,0.3045800693418676,0.220283955579112,0.03733351656866841
5dS2dvXVPe7AR6UwBpnomW,Make It to Heaven (with Raye),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,3YgpLKWG2xfjEe8vVfcn13,172380,2019-11-21,56,0.587,0.92,0,-4.697,0,0.0914,0.0936,0.073,0.185,0.35,126.035,5,rock,0.606060606060606,0.01,0.024,0.062121212121212126,0.2498181818181818,0.048,0.606060606060606
1E1YyZjbteIz2XQyLvtRxD,Skifahren (feat. Joshi Mizu),3pVfscwg2QxhdHtk966inb,The Cratez,5lUuEK82w5OlO2wo2DOWBQ,162650,2019-11-15,54,0.719,0.705,5,-6.891,0,0.252,0.223,1.89e-06,0.152,0.435,133.927,2,hiphop,0.629010064935065,0.0,0.0,0.629010064935065,0.13012824675324675,0.2388616883116883,0.002
2bPtwnrpFNEe8N7Q85kLHw,Combatchy (feat. MC Rebecca),7FNnA9vBm6EKceENgCGRMb,Anitta,4YQQS1DM9JskregbISv1dq,157600,2019-11-20,61,0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,3,pop,0.43272197802197804,0.032,0.018,0.28033369963369964,0.43272197802197804,0.19694432234432235,0.04
4hQ6o8ECY5MyHyodnyOHEw,U Deserve It,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,244601,2019-11-22,50,0.817,0.509,5,-7.287,1,0.0316,0.547,4.28e-06,0.0758,0.551,110.014,1,country,0.2597,0.2191,0.2597,0.0741,0.12409999999999999,0.18443333333333334,0.13856666666666667
01kOu8BA8yzAHx9LUidTi9,All For Me,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,0tKX7BLXiiRgXUKYdJzjEz,164780,2019-11-22,48,0.445,0.737,11,-5.516,0,0.483,0.505,0.0,0.0797,0.642,74.374,2,hiphop,0.558,0.008,0.01,0.558,0.066,0.356,0.002
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,4M07HWIlZr7zoXoxDHR5mz,194848,2019-11-15,74,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,0,acoustic,0.54918820861678,0.54918820861678,0.030628117913832197,0.076,0.08606122448979592,0.2340204081632653,0.02410204081632653
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,4M07HWIlZr7zoXoxDHR5mz,189132,2019-11-15,67,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,5,rock,0.428,0.07333333333333333,0.10145238095238096,0.0515,0.28954761904761905,0.05616666666666666,0.428
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,73Np75Wv2tju61Eo9Zw4IR,Idina Menzel,4M07HWIlZr7zoXoxDHR5mz,260906,2019-11-15,72,0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,0,acoustic,0.39322222222222225,0.39322222222222225,0.16341666666666665,0.024,0.1409722222222222,0.15416666666666667,0.12422222222222223
1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,0KPX4Ucy9dk82uj4GpKesn,Dalex,5dXeJdc2hib8JB3Vqon2zB,304733,2019-11-22,66,0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-06,0.179,0.758,165.941,3,pop,0.4637625348507701,0.01803921568627451,0.01820098039215686,0.2742026538820656,0.4637625348507701,0.21774461518873287,0.00805
57vxBYXtHMk6H1aD29V7PU,Heartless,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,7vRcickwa6GCfY1qKKe4lK,200080,2019-11-27,0,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,3,pop,0.263,0.022,0.048,0.183,0.263,0.222,0.262
1Xm2e1vDwOMeJJioWuG1s7,Soldi in Nero - feat. Sfera Ebbasta,2K5nCggbhSZ00YCYP5qkZS,Shiva,6FQX7kuSlqfWWCPv24HPaH,183797,2019-11-28,65,0.748,0.662,6,-4.832,0,0.285,0.149,0.0,0.17,0.346,157.918,2,hiphop,0.5862857142857142,0.002,0.006,0.5862857142857142,0.21814285714285714,0.18557142857142855,0.002
7fK0csBoqbcgUuWGV0cpoD,Obsession,3cjEqqelV9zb4BYE3qDQ4O,EXO,7uNyF6MKaVHi5TJqIiNobm,203520,2019-11-27,64,0.704,0.729,7,-3.851,1,0.0624,0.0024,0.0,0.218,0.71,129.992,3,pop,0.7164422986175086,0.006058823529411764,0.018,0.1373642601606527,0.7164422986175086,0.08585930296883644,0.036275314723590586
0sf12qNH5qcw8qpgymFOqD,Blinding Lights,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2ZfHkwHuoAZrlz7RMj0PDz,201573,2019-11-29,20,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,3,pop,0.518,0.006,0.04008695652173913,0.012,0.518,0.016285714285714285,0.4076273291925466
2M39v73rNJmAXUXIW0oagP,Der Bratan bleibt der gleiche,4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,7vgXsKW6USC0U7ofVxKd0m,192147,2019-11-28,48,0.612,0.704,0,-4.147,0,0.372,0.126,0.0,0.569,0.672,96.015,2,hiphop,0.616,0.006,0.006,0.616,0.128,0.224,0.02
40rXWke6SnXiGkSmaT8ZUr,Fantasía,1i8SpTcr7yvPOmcqrbnVXY,Ozuna,7f6r6ijWtMJ0QYydwuCYvH,175186,2019-11-29,55,0.695,0.719,2,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,4,rnb,0.292078431372549,0.02603921568627451,0.060700980392156864,0.24012475134981529,0.23730662119920434,0.292078431372549,0.14375
4TnFANpjVwVKWzkxNzIyFH,Ne reviens pas,2tcoLkA9Hexz70Kuc1NTUl,Gradur,7ilqGyawRNe3bXNfLYtrfo,188613,2019-11-29,60,0.932,0.778,10,-3.384,0,0.0638,0.212,0.0,0.168,0.933,124.996,3,pop,0.6084046966731899,0.008,0.014027397260273971,0.2023607305936073,0.6084046966731899,0.14317977821265493,0.02402739726027397
5j1yOqWONR9T6l43AzJ6Es,Tip Toe (feat. A Boogie Wit da Hoodie),757aE44tKEUQEqRuT6GnEB,Roddy Ricch,0uyDZAeB7oa8CM6G9PjSOf,185806,2019-11-25,48,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,4,rnb,0.49479231032125776,0.0060526315789473685,0.006083333333333334,0.3855055616643717,0.0933843449202717,0.49479231032125776,0.01418181818181818
27qAMKrDdKEs8HDXcvR24R,Driving Home for Christmas - 2019 Remaster,5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,5tR0alqUd1KMW37vPnsOC4,241626,1987-08-02,48,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,1,country,0.5476349206349206,0.11180317460317461,0.5476349206349206,0.010495238095238096,0.05,0.0504,0.22966666666666669
4rRIovg4TvxLUiUrpGI6lE,Merry Christmas Everyone,0wi4yTYlGtEnbGo4ltZTib,Shakin' Stevens,6zsWMN6UjDf7i1simwfV6W,220160,1991,0,0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,1,country,0.705772718170052,0.02288286909003939,0.705772718170052,0.006696420671149068,0.11432990866880761,0.0005910907545459201,0.14972699264540607
1OjmlSFuzYflWjSMTCyTJv,Like It's Christmas,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2SOQX9qSOQhxc0PsI5LNnu,200880,2019-11-08,50,0.725,0.571,1,-6.007,1,0.102,0.0183,0.0,0.0519,0.61,146.035,4,rnb,0.4361033868092692,0.030181818181818185,0.026,0.310843137254902,0.160204991087344,0.4361033868092692,0.036666666666666674
3VyjsVV24RmBIbWJAeUJNu,No Idea,4Gso3d4CscCijv0lmajZWs,Don Toliver,1jAxVdQ2FFtbHu6kLNM0au,154424,2019-05-29,0,0.651,0.631,6,-5.717,0,0.0896,0.519,0.000579,0.165,0.35,127.994,4,rnb,0.5247283948132725,0.008,0.010196172248803828,0.1289587270217705,0.2957918985201594,0.5247283948132725,0.03232480739599384
1M4qEo4HE3PRaCOM7EXNJq,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5SL9nXZYZZl68bHwaM8uLa,207133,2019-12-06,6,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,3,pop,0.7076244879213014,0.014333493666826999,0.09866310962095276,0.0647409010742344,0.7076244879213014,0.06879959366160347,0.045838414055080726
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,170746,2019-12-06,75,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,4,rnb,0.25193333333333334,0.12762916666666668,0.15003690476190476,0.0962857142857143,0.23475238095238093,0.25193333333333334,0.1393625
5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,26VFTg2z8YR0cCuwLzESi2,Halsey,0JfaSjTaej3QB27ofjnbQV,138204,2019-12-06,57,0.55,0.732,0,-6.88,1,0.105,0.0864,0.0,0.0425,0.246,153.836,4,rnb,0.23675454545454547,0.06,0.13496363636363634,0.22978181818181817,0.2,0.23675454545454547,0.1385
3TKpJrY9q49Mj1JOsM9zGL,Family,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,194826,2019-12-06,60,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,1,country,0.37512210306932003,0.2980765380098621,0.37512210306932003,0.0322525831897441,0.1762879015539137,0.04219822235567246,0.07606265182148764
6416zJN0FGPmh1Ph4BH2h3,KEIN SCHLAF,3ZuBEj9ppJe8GSdKaMTfMN,Nimo,4lvPNGpbLW4MIk3OT4OG3w,200493,2019-12-05,48,0.606,0.715,11,-5.608,1,0.173,0.294,0.000133,0.124,0.393,174.049,3,pop,0.314,0.016,0.06459999999999999,0.214,0.314,0.26489999999999997,0.1265
40KuvsFD0zpUFuCcmt5Xm0,Ex Bitch,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,3hn46RDrEmoi4XhLjgdNjZ,121671,2019-12-06,73,0.835,0.462,7,-6.227,1,0.155,0.513,0.0,0.0875,0.702,78.99,4,rnb,0.4877956043956044,0.046,0.006,0.32919670329670325,0.11300769230769231,0.4877956043956044,0.018
76IVpz47q3ghkxoUeTTEKb,COLT,6h1s4i4XKIYv4ErDelLDN0,Samra,77X9PDPmSWyeOrbq5Md56H,179812,2019-12-05,52,0.544,0.53,9,-6.168,0,0.428,0.345,0.0,0.0981,0.184,90.093,2,hiphop,0.7571333333333333,0.01,0.0,0.7571333333333333,0.026,0.20686666666666664,0.0
2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,06HL4z0CvFAxyc27GXpf02,Taylor Swift,5JnnrTE35MQagEnEkFthiF,228026,2019-12-06,59,0.598,0.68,7,-4.505,1,0.0331,0.06,0.0,0.324,0.437,134.002,1,country,0.5352068757961838,0.028241790307617767,0.5352068757961838,0.04538143844016739,0.21673344844510592,0.04947788524180702,0.12495856176911811
5YvcUK2eXJ2OllqDuEg18S,Finally // beautiful stranger,26VFTg2z8YR0cCuwLzESi2,Halsey,30MFzDqEWHe5v0XUsGGUJF,221095,2019-12-06,60,0.626,0.55,9,-5.105,0,0.029,0.051,0.0,0.118,0.123,133.976,3,pop,0.3290222222222222,0.161,0.07533333333333334,0.1994,0.3290222222222222,0.1378,0.09744444444444444
2L0H5LWEuIAvrzfzTruyCB,Tiffany,5j21TGkrNEAJe3gG9VlS34,Shindy,75fzvefc42DGA5ufV5PFLx,178648,2019-12-06,48,0.796,0.631,1,-7.343,1,0.052,0.0106,0.00183,0.116,0.534,155.985,3,pop,0.3045442028985507,0.0141,0.03228333333333333,0.27781231884057966,0.3045442028985507,0.28309347826086956,0.08816666666666667
3g0mEQx3NTanacLseoP0Gw,Takeaway,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,01GR4NL5O5CZM51k0aejKD,209880,2019-12-06,74,0.528,0.511,3,-8.144,1,0.0324,0.126,0.0,0.101,0.351,100.1,1,country,0.5011835826580583,0.18239381238648802,0.5011835826580583,0.008281818181818182,0.11672656397596701,0.06796265303850069,0.12345156975916784
4bl1HBZliBuYpFZjWgefE4,Peta (feat. Meek Mill),757aE44tKEUQEqRuT6GnEB,Roddy Ricch,52u4anZbHd6UInnmHRFzba,198848,2019-12-06,60,0.778,0.573,10,-7.339,0,0.251,0.015,0.0,0.464,0.269,140.114,2,hiphop,0.8327047619047618,0.001,0.004,0.8327047619047618,0.01425,0.1440452380952381,0.004
7A20WnLkjtZU2d7hIB6Ziu,Start Wit Me (feat. Gunna),757aE44tKEUQEqRuT6GnEB,Roddy Ricch,52u4anZbHd6UInnmHRFzba,158691,2019-12-06,65,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,2,hiphop,0.928,0.002,0.0,0.928,0.016,0.054,0.0
1fCeXjoRExPP2qwSBh2aST,Black & White,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,6tkjU4Umpo79wwkgPMV3nZ,186945,2018-12-10,74,0.776,0.736,7,-4.612,1,0.247,0.0802,0.0,0.159,0.233,147.946,2,hiphop,0.6657000000000001,0.016,0.011266666666666666,0.6657000000000001,0.16642222222222222,0.12661111111111112,0.014
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5wi0oKiF99ZVACf6oTTsp2,215380,2019-12-07,79,0.635,0.537,7,-7.895,0,0.0832,0.172,0.0,0.418,0.383,125.028,4,rnb,0.6546419624109632,0.052093360439699116,0.008181818181818182,0.1635295194166779,0.0926531733031733,0.6546419624109632,0.02890016624766848
